icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters,License
3065,10/24/2024,10/24/2024,2024,ICSA-24-298-01,VIMESA VHF/FM Transmitter Blue Plus,VIMESA,VHF/FM Transmitter Blue Plus,"The following version of VIMESA VHF/FM Transmitter Blue Plus, a VHF/FM Transmitter, is affected: VHF/FM Transmitter Blue Plus: Version v9.7.1.",CVE-2024-9692,6.9,Medium,CWE-284,Communications,Worldwide,Spain,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
3064,10/24/2024,10/24/2024,2024,ICSA-24-298-02,iniNet Solutions SpiderControl SCADA PC HMI Editor,iniNet Solutions GmbH,SpiderControl SCADA PC HMI Editor,"The following versions of iniNet Solutions SpiderControl SCADA PC HMI Editor, a software management platform, are affected: SpiderControl SCADA PC HMI Editor: Version 8.10.00.00.",CVE-2024-10313,8.6,High,CWE-22,Critical Manufacturing,Europe,Switzerland,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
3063,10/24/2024,10/24/2024,2024,ICSA-24-298-03,Deep Sea Electronics DSE855,Deep Sea Electronics,DSE855,"The following versions of Deep Sea Electronics DSE855, an ethernet communications device, are affected: DSE855: Version 1.0.26.",CVE-2024-5947,7.1,High,CWE-306,Energy,Worldwide,United Kingdom,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
3062,10/22/2024,10/22/2024,2024,ICSA-24-296-01,ICONICS and Mitsubishi Electric Products,ICONICS/Mitsubishi Electric,"ICONICS Product Suite, Mitsubishi Electric MC Works64","ICONICS reports that the following versions of ICONICS and Mitsubishi Electric Products are affected: ICONICS Suite including GENESIS64, Hyper Historian, AnalytiX, and MobileHMI: Version 10.97.3 and prior Mitsubishi Electric MC Works64: all versions.",CVE-2024-7587,7.8,High,CWE-276,Critical Manufacturing,Worldwide,"United States, Japan",Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
3061,10/17/2024,10/17/2024,2024,ICSA-24-291-01,Elvaco M-Bus Metering Gateway CMe3100,Elvaco,M-Bus Metering Gateway CMe3100,"The following versions of Elvaco CMe3100, a metering gateway are affected: CMe3100: Version 1.12. 1.","CVE-2024-49396, CVE-2024-49397, CVE-2024-49398, CVE-2024-49399",9.2,Critical,"CWE-522, CWE-79, CWE-434, CWE-306",Critical Manufacturing; Energy,Multiple,Sweden,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
3060,10/17/2024,10/17/2024,2024,ICSA-24-291-02,LCDS LAquis SCADA,LCDS - Leao Consultoria e Desenvolvimento de Sistemas Ltda ME,LAquis SCADA,"The following versions of LAquis SCADA, an HMI program, are affected: LAquis SCADA: Version 4.7.1.511.",CVE-2024-9414,7,High,CWE-79,Chemical; Commercial Facilities; Energy; Food and Agriculture; Transportation Systems; Water and Wastewater Systems,South America,Brazil,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
3059,10/17/2024,10/17/2024,2024,ICSA-24-291-03,Mitsubishi Electric CNC Series,Mitsubishi Electric,CNC Series,The following Mitsubishi Electric products are affected: M800VW (BND-2051W000-**): All versions M800VS (BND-2052W000-**): All versions M80V (BND-2053W000-**): All versions M80VW (BND-2054W000-**): All versions M800W (BND-2005W000-**): All versions M800S (BND-2006W000-**): All versions M80 (BND-2007W000-**): All versions M80W (BND-2008W000-**): All versions E80 (BND-2009W000-**): All versions C80 (BND-2036W000-**): All versions M750VW (BND-1015W002-**): All versions M730VW/M720VW (BND-1015W000-**): All versions M750VS (BND-1012W002-**): All versions M730VS/M720VS (BND-1012W000-**): All versions M70V (BND-1018W000-**): All versions E70 (BND-1022W000-**): All versions NC Trainer2 (BND-1802W000-**): All versions NC Trainer2 plus (BND-1803W000-**): All versions.,CVE-2024-7316,5.9,Medium,CWE-1284,Energy,Worldwide,Japan,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
3058,10/17/2024,10/17/2024,2024,ICSA-24-291-04,HMS Networks EWON FLEXY 202,HMS Networks,EWON FLEXY 202,"The following versions of EWON FLEXY 202, an industrial modular gateway, are affected: EWON FLEXY 202: Firmware Version 14.2s0.",CVE-2024-7755,7.1,High,CWE-522,Water and Wastewater Systems; Energy; Food and Agriculture,Worldwide,Sweden,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
3057,10/17/2024,10/17/2024,2024,ICSA-24-291-05,Kieback&Peter DDC4000 Series,Kieback&Peter,DDC4000 Series,The following Kieback&Peter DDC4000 series products are affected: DDC4002 : Versions 1.12.14 and prior DDC4100 : Versions 1.7.4 and prior DDC4200 : Versions 1.12.14 and prior DDC4200-L : Versions 1.12.14 and prior DDC4400 : Versions 1.12.14 and prior DDC4002e : Versions 1.17.6 and prior DDC4200e : Versions 1.17.6 and prior DDC4400e : Versions 1.17.6 and prior DDC4020e : Versions 1.17.6 and prior DDC4040e : Versions 1.17.6 and prior.,"CVE-2024-41717, CVE-2024-43698, CVE-2024-43812",9.3,Critical,"CWE-22, CWE-522, CWE-1391",Critical Manufacturing; Commercial Facilities; Communications; Financial Services; Food and Agriculture; Government Facilities; Healthcare and Public Health; Information Technology,"Europe, the Middle East and Asia.",Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
3056,10/15/2024,10/15/2024,2024,ICSA-24-289-01,Siemens Siveillance Video Camera,Siemens,Siveillance Video Camera,The following versions of Siemens Siveillance Video Camera are affected: Siveillance Video Camera: All versions prior to V13.2.,CVE-2024-3506,7.3,High,CWE-120,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
